filename,width,height,class,xmin,ymin,xmax,ymax
img392.jpg,600,400,leaf,303,259,374,380
img392.jpg,600,400,leaf,209,156,268,289
img392.jpg,600,400,leaf,401,146,465,304
img392.jpg,600,400,leaf,120,124,249,203
img392.jpg,600,400,leaf,496,90,553,236
img392.jpg,600,400,leaf,392,87,471,179
img392.jpg,600,400,leaf,297,79,357,140
img392.jpg,600,400,leaf,454,42,530,80
img392.jpg,600,400,leaf,555,72,599,128
img392.jpg,600,400,leaf,256,137,322,250
img392.jpg,600,400,leaf,189,99,295,146
img392.jpg,600,400,leaf,361,38,453,85
img387.jpg,700,467,leaf,187,55,204,111
img387.jpg,700,467,leaf,410,50,424,109
img393.jpg,450,300,leaf,94,87,173,258
img393.jpg,450,300,leaf,240,1,310,107
img393.jpg,450,300,leaf,149,8,259,214
img393.jpg,450,300,leaf,18,43,93,141
img393.jpg,450,300,leaf,76,1,124,86
img398.jpg,1024,624,leaf,329,326,412,381
img398.jpg,1024,624,leaf,440,382,538,462
img398.jpg,1024,624,leaf,322,162,363,222
img398.jpg,1024,624,leaf,874,322,974,425
img402.jpg,350,236,leaf,260,144,275,166
img400.jpg,1300,866,leaf,486,193,883,645
img400.jpg,1300,866,leaf,868,247,1027,553
img400.jpg,1300,866,leaf,882,153,985,253
img400.jpg,1300,866,leaf,1138,73,1298,378
img400.jpg,1300,866,leaf,1203,309,1298,568
img394.jpg,1300,866,leaf,304,23,1055,802
img394.jpg,1300,866,leaf,5,2,771,845
img399.jpg,1300,866,leaf,327,414,486,550
img399.jpg,1300,866,leaf,85,584,340,703
img399.jpg,1300,866,leaf,1004,171,1293,478
img401.jpg,1300,731,leaf,471,19,665,364
img401.jpg,1300,731,leaf,570,268,679,617
img401.jpg,1300,731,leaf,359,369,573,655
img401.jpg,1300,731,leaf,668,18,789,383
img401.jpg,1300,731,leaf,680,380,826,532
img401.jpg,1300,731,leaf,793,178,954,372
img401.jpg,1300,731,leaf,393,228,478,369
img401.jpg,1300,731,leaf,681,533,785,659
img397.jpg,866,1300,leaf,265,565,604,994
img397.jpg,866,1300,leaf,204,383,458,588
img397.jpg,866,1300,leaf,490,441,711,737
img396.jpg,1300,866,leaf,224,440,421,815
img396.jpg,1300,866,leaf,305,540,647,773
img396.jpg,1300,866,leaf,240,283,500,471
img395.jpg,1300,866,leaf,297,356,399,672
img395.jpg,1300,866,leaf,279,110,402,259
img395.jpg,1300,866,leaf,522,657,1010,859
img403.jpg,350,236,leaf,60,207,92,236
img405.jpg,450,300,leaf,62,86,136,250
img405.jpg,450,300,leaf,144,69,281,285
img405.jpg,450,300,leaf,247,55,320,216
img404.jpg,450,300,leaf,222,130,354,275
img404.jpg,450,300,leaf,79,128,247,259
img404.jpg,450,300,leaf,144,38,281,123
img404.jpg,450,300,leaf,304,3,396,95
img411.jpg,600,500,leaf,81,144,305,458
img411.jpg,600,500,leaf,1,1,177,286
img411.jpg,600,500,leaf,231,88,336,178
img411.jpg,600,500,leaf,446,320,555,471
img411.jpg,600,500,leaf,464,170,560,265
img411.jpg,600,500,leaf,551,19,588,106
img411.jpg,600,500,leaf,285,340,341,451
img411.jpg,600,500,leaf,36,94,129,308
img411.jpg,600,500,leaf,93,1,178,85
img408.jpg,1024,683,leaf,290,418,572,626
img408.jpg,1024,683,leaf,417,62,609,418
img408.jpg,1024,683,leaf,617,335,933,458
img410.jpg,509,340,leaf,173,29,449,297
img410.jpg,509,340,leaf,60,185,165,340
img409.jpg,900,590,leaf,351,71,605,292
img409.jpg,900,590,leaf,361,277,570,404
img409.jpg,900,590,leaf,74,366,355,549
img409.jpg,900,590,leaf,221,256,362,372
img409.jpg,900,590,leaf,635,461,773,556
img409.jpg,900,590,leaf,76,484,281,590
img412.jpg,450,600,leaf,4,223,39,353
img412.jpg,450,600,leaf,274,381,317,463
img412.jpg,450,600,leaf,36,239,93,368
img412.jpg,450,600,leaf,303,434,346,516
img412.jpg,450,600,leaf,270,184,331,278
img412.jpg,450,600,leaf,166,328,206,405
img412.jpg,450,600,leaf,344,464,391,554
img412.jpg,450,600,leaf,147,1,179,94
img412.jpg,450,600,leaf,189,4,224,86
img412.jpg,450,600,leaf,336,103,387,224
img412.jpg,450,600,leaf,380,77,429,206
img412.jpg,450,600,leaf,153,89,186,159
img412.jpg,450,600,leaf,202,87,249,167
img412.jpg,450,600,leaf,260,98,312,199
img412.jpg,450,600,leaf,1,171,67,211
img407.jpg,1300,731,leaf,367,351,683,681
img407.jpg,1300,731,leaf,384,15,830,358
img406.jpg,1300,867,leaf,572,251,798,420
img406.jpg,1300,867,leaf,612,416,722,789
img406.jpg,1300,867,leaf,892,294,1009,494
img406.jpg,1300,867,leaf,871,492,1066,679
img406.jpg,1300,867,leaf,721,418,891,846
img406.jpg,1300,867,leaf,1024,140,1164,523
img406.jpg,1300,867,leaf,792,68,999,325
img413.jpg,800,533,leaf,91,47,320,252
img413.jpg,800,533,leaf,370,49,487,179
img413.jpg,800,533,leaf,608,330,800,501
img413.jpg,800,533,leaf,519,16,799,319
img413.jpg,800,533,leaf,3,132,271,327
img414.jpg,600,400,leaf,72,146,181,229
img414.jpg,600,400,leaf,160,199,254,270
img414.jpg,600,400,leaf,239,93,314,209
img414.jpg,600,400,leaf,487,195,556,339
img414.jpg,600,400,leaf,335,192,415,356
img414.jpg,600,400,leaf,22,16,166,131
img414.jpg,600,400,leaf,153,25,266,116
img414.jpg,600,400,leaf,325,39,477,103
img414.jpg,600,400,leaf,504,19,590,184
img414.jpg,600,400,leaf,87,219,163,340
img414.jpg,600,400,leaf,188,292,271,390
img414.jpg,600,400,leaf,270,281,335,376
img422.jpg,1500,997,leaf,223,670,330,757
img422.jpg,1500,997,leaf,803,7,866,95
img422.jpg,1500,997,leaf,1008,298,1104,375
img418.jpg,485,368,leaf,137,61,331,362
img419.jpg,500,357,leaf,87,103,254,305
img419.jpg,500,357,leaf,1,64,118,200
img419.jpg,500,357,leaf,216,59,407,202
img419.jpg,500,357,leaf,221,213,391,331
img419.jpg,500,357,leaf,350,177,500,281
img419.jpg,500,357,leaf,159,2,282,102
img419.jpg,500,357,leaf,307,3,463,126
img419.jpg,500,357,leaf,18,1,109,73
img419.jpg,500,357,leaf,390,282,492,344
img417.jpg,800,533,leaf,318,264,503,461
img421.jpg,600,500,leaf,2,195,128,368
img421.jpg,600,500,leaf,175,226,353,487
img421.jpg,600,500,leaf,270,125,397,302
img421.jpg,600,500,leaf,387,81,490,179
img421.jpg,600,500,leaf,557,86,600,209
img421.jpg,600,500,leaf,12,2,116,89
img421.jpg,600,500,leaf,467,283,583,406
img421.jpg,600,500,leaf,446,341,576,477
img421.jpg,600,500,leaf,428,180,504,284
img421.jpg,600,500,leaf,478,237,598,330
img420.jpg,1152,1481,leaf,208,535,695,1410
img420.jpg,1152,1481,leaf,786,587,1145,1476
img420.jpg,1152,1481,leaf,1,477,100,1063
img420.jpg,1152,1481,leaf,95,8,481,327
img420.jpg,1152,1481,leaf,733,8,1150,435
img420.jpg,1152,1481,leaf,315,72,762,412
img415.jpg,800,533,leaf,52,12,527,493
img416.jpg,800,533,leaf,39,271,141,387
img423.jpg,1024,768,leaf,37,106,446,372
img423.jpg,1024,768,leaf,220,378,498,692
img423.jpg,1024,768,leaf,529,570,893,757
img423.jpg,1024,768,leaf,489,65,734,307
img423.jpg,1024,768,leaf,7,376,158,676
img423.jpg,1024,768,leaf,751,136,1024,539
img423.jpg,1024,768,leaf,40,460,149,677
img431.jpg,733,489,leaf,59,251,194,356
img431.jpg,733,489,leaf,98,95,189,187
img431.jpg,733,489,leaf,213,118,327,203
img431.jpg,733,489,leaf,333,100,414,218
img431.jpg,733,489,leaf,451,226,565,365
img431.jpg,733,489,leaf,225,234,338,363
img431.jpg,733,489,leaf,350,271,449,422
img431.jpg,733,489,leaf,29,364,135,476
img426.jpg,644,450,leaf,4,153,67,355
img426.jpg,644,450,leaf,211,67,253,134
img426.jpg,644,450,leaf,329,1,395,109
img426.jpg,644,450,leaf,44,30,102,104
img426.jpg,644,450,leaf,581,60,644,162
img424.jpg,1000,1000,leaf,123,568,294,829
img424.jpg,1000,1000,leaf,4,334,140,597
img424.jpg,1000,1000,leaf,397,375,567,588
img424.jpg,1000,1000,leaf,587,634,728,852
img424.jpg,1000,1000,leaf,4,802,100,981
img424.jpg,1000,1000,leaf,372,183,477,302
img424.jpg,1000,1000,leaf,584,211,631,299
img424.jpg,1000,1000,leaf,849,157,968,295
img424.jpg,1000,1000,leaf,845,295,977,478
img424.jpg,1000,1000,leaf,600,386,717,532
img424.jpg,1000,1000,leaf,160,182,246,346
img424.jpg,1000,1000,leaf,738,579,860,800
img424.jpg,1000,1000,leaf,864,502,1000,723
img424.jpg,1000,1000,leaf,13,102,156,227
img424.jpg,1000,1000,leaf,608,69,704,206
img424.jpg,1000,1000,leaf,711,115,821,195
img424.jpg,1000,1000,leaf,192,95,276,186
img424.jpg,1000,1000,leaf,470,717,594,893
img424.jpg,1000,1000,leaf,167,357,247,469
img424.jpg,1000,1000,leaf,404,32,508,161
img424.jpg,1000,1000,leaf,875,504,1000,710
img424.jpg,1000,1000,leaf,896,686,966,810
img425.jpg,450,450,leaf,159,208,248,375
img425.jpg,450,450,leaf,37,23,162,244
img425.jpg,450,450,leaf,61,320,177,444
img425.jpg,450,450,leaf,323,211,417,319
img425.jpg,450,450,leaf,234,293,296,382
img425.jpg,450,450,leaf,298,312,353,408
img425.jpg,450,450,leaf,219,89,370,213
img432.jpg,1024,575,leaf,59,298,110,420
img432.jpg,1024,575,leaf,295,177,355,244
img432.jpg,1024,575,leaf,332,457,374,524
img432.jpg,1024,575,leaf,325,243,384,298
img432.jpg,1024,575,leaf,406,105,442,155
img432.jpg,1024,575,leaf,403,217,440,280
img432.jpg,1024,575,leaf,606,184,659,259
img432.jpg,1024,575,leaf,656,199,702,266
img432.jpg,1024,575,leaf,448,436,517,502
img432.jpg,1024,575,leaf,745,268,789,328
img432.jpg,1024,575,leaf,367,316,437,394
img428.jpg,300,300,leaf,30,75,90,123
img428.jpg,300,300,leaf,76,114,139,176
img428.jpg,300,300,leaf,161,61,234,108
img428.jpg,300,300,leaf,158,107,212,153
img428.jpg,300,300,leaf,43,14,109,76
img428.jpg,300,300,leaf,78,176,132,213
img428.jpg,300,300,leaf,138,196,192,273
img428.jpg,300,300,leaf,69,245,128,300
img428.jpg,300,300,leaf,101,1,163,38
img428.jpg,300,300,leaf,42,189,85,258
img428.jpg,300,300,leaf,207,111,253,183
img427.jpg,1300,985,leaf,129,166,281,263
img429.jpg,753,499,leaf,97,208,218,311
img429.jpg,753,499,leaf,127,50,246,190
img429.jpg,753,499,leaf,320,109,496,313
img429.jpg,753,499,leaf,523,139,636,375
img429.jpg,753,499,leaf,479,2,599,83
img429.jpg,753,499,leaf,1,1,78,152
img430.jpg,1600,1113,leaf,132,589,281,792
img430.jpg,1600,1113,leaf,275,826,430,957
img430.jpg,1600,1113,leaf,908,206,1026,310
img430.jpg,1600,1113,leaf,1173,569,1243,666
img433.jpg,600,417,leaf,270,136,310,176
img433.jpg,600,417,leaf,322,113,373,152
img433.jpg,600,417,leaf,375,250,415,302
img433.jpg,600,417,leaf,99,36,140,89
img433.jpg,600,417,leaf,540,321,574,388
img433.jpg,600,417,leaf,425,44,466,71
img434.jpg,1300,951,leaf,801,371,912,435
img434.jpg,1300,951,leaf,879,520,977,596
img434.jpg,1300,951,leaf,980,418,1051,491
img434.jpg,1300,951,leaf,1041,461,1103,519
img434.jpg,1300,951,leaf,1105,571,1209,652
img442.jpg,800,533,leaf,1,296,360,474
img442.jpg,800,533,leaf,375,130,627,348
img442.jpg,800,533,leaf,673,180,798,341
img440.jpg,400,600,leaf,28,203,74,254
img436.jpg,600,879,leaf,414,3,478,103
img437.jpg,1600,1067,leaf,206,837,324,971
img437.jpg,1600,1067,leaf,104,689,239,801
img437.jpg,1600,1067,leaf,419,588,464,679
img437.jpg,1600,1067,leaf,620,486,703,604
img437.jpg,1600,1067,leaf,525,620,622,768
img437.jpg,1600,1067,leaf,346,343,473,425
img437.jpg,1600,1067,leaf,967,279,1044,427
img437.jpg,1600,1067,leaf,1447,302,1566,389
img437.jpg,1600,1067,leaf,1379,569,1461,677
img435.jpg,1400,844,leaf,240,589,305,658
img435.jpg,1400,844,leaf,665,662,796,754
img435.jpg,1400,844,leaf,797,661,926,748
img438.jpg,960,637,leaf,90,199,182,421
img438.jpg,960,637,leaf,290,287,483,458
img438.jpg,960,637,leaf,184,203,263,428
img438.jpg,960,637,leaf,517,298,595,492
img438.jpg,960,637,leaf,421,182,525,269
img438.jpg,960,637,leaf,619,282,713,499
img438.jpg,960,637,leaf,737,235,807,400
img441.jpg,552,368,leaf,4,138,86,241
img441.jpg,552,368,leaf,262,148,400,332
img439.jpg,1300,956,leaf,440,245,675,483
img439.jpg,1300,956,leaf,797,248,1028,459
img439.jpg,1300,956,leaf,1026,705,1195,868
img439.jpg,1300,956,leaf,214,5,415,188
img439.jpg,1300,956,leaf,421,2,621,128
img443.jpg,500,375,leaf,185,168,398,368
img443.jpg,500,375,leaf,23,149,174,337
img443.jpg,500,375,leaf,211,76,344,170
img443.jpg,500,375,leaf,314,40,415,169
img443.jpg,500,375,leaf,1,34,48,111
img451.jpg,1023,682,leaf,165,82,878,594
img451.jpg,1023,682,leaf,760,287,1023,650
img447.jpg,450,320,leaf,355,112,445,280
img449.jpg,608,342,leaf,118,1,374,211
img444.jpg,449,320,leaf,179,138,257,191
img444.jpg,449,320,leaf,254,94,302,178
img444.jpg,449,320,leaf,233,179,332,243
img446.jpg,1300,953,leaf,395,107,710,822
img446.jpg,1300,953,leaf,596,242,1133,704
img452.jpg,608,342,leaf,226,45,345,193
img452.jpg,608,342,leaf,209,193,301,313
img452.jpg,608,342,leaf,301,195,342,297
img452.jpg,608,342,leaf,336,112,399,314
img452.jpg,608,342,leaf,345,26,468,199
img450.jpg,1023,682,leaf,562,239,659,640
img450.jpg,1023,682,leaf,652,246,770,598
img450.jpg,1023,682,leaf,612,121,764,263
img445.jpg,450,320,leaf,190,96,250,244
img445.jpg,450,320,leaf,248,96,316,234
img445.jpg,450,320,leaf,302,44,359,146
img448.jpg,1023,682,leaf,218,134,331,331
img448.jpg,1023,682,leaf,182,426,478,646
img448.jpg,1023,682,leaf,333,217,532,400
img448.jpg,1023,682,leaf,540,354,693,444
img448.jpg,1023,682,leaf,529,417,672,513
img448.jpg,1023,682,leaf,579,130,745,347
img453.jpg,608,342,leaf,75,126,113,182
img453.jpg,608,342,leaf,237,29,271,70
img453.jpg,608,342,leaf,416,1,449,60
img457.jpg,800,600,leaf,309,332,527,555
img457.jpg,800,600,leaf,194,155,399,342
img461.jpg,960,642,leaf,292,247,422,400
img461.jpg,960,642,leaf,701,153,802,352
img461.jpg,960,642,leaf,401,303,495,588
img461.jpg,960,642,leaf,537,110,619,435
img461.jpg,960,642,leaf,748,120,888,364
img454.jpg,728,410,leaf,531,309,680,397
img454.jpg,728,410,leaf,327,320,396,397
img455.jpg,1280,858,leaf,316,244,631,684
img455.jpg,1280,858,leaf,151,4,586,280
img455.jpg,1280,858,leaf,756,318,1084,635
img455.jpg,1280,858,leaf,555,417,799,826
img456.jpg,1920,1080,leaf,550,195,1183,983
img456.jpg,1920,1080,leaf,144,765,543,988
img459.jpg,4288,2848,leaf,1284,808,2806,2169
img459.jpg,4288,2848,leaf,15,1908,981,2829
img459.jpg,4288,2848,leaf,1515,42,2390,832
img462.jpg,960,638,leaf,325,303,500,566
img462.jpg,960,638,leaf,133,270,237,393
img462.jpg,960,638,leaf,282,68,347,263
img460.jpg,960,635,leaf,246,137,441,499
img460.jpg,960,635,leaf,558,307,641,588
img460.jpg,960,635,leaf,539,80,624,300
img458.jpg,4288,2848,leaf,2315,166,4221,1984
img458.jpg,4288,2848,leaf,15,460,3172,2281
img463.jpg,1600,1200,leaf,84,571,256,894
img463.jpg,1600,1200,leaf,260,428,502,992
img463.jpg,1600,1200,leaf,493,397,688,933
img463.jpg,1600,1200,leaf,741,413,1038,801
img463.jpg,1600,1200,leaf,1046,659,1256,954
img468.jpg,3500,2325,leaf,399,785,1111,1430
img468.jpg,3500,2325,leaf,1089,160,1491,832
img468.jpg,3500,2325,leaf,54,25,536,632
img468.jpg,3500,2325,leaf,591,1437,1071,1690
img468.jpg,3500,2325,leaf,1314,610,1829,1572
img468.jpg,3500,2325,leaf,1486,52,2114,597
img472.jpg,877,500,leaf,83,375,138,479
img471.jpg,1000,665,leaf,81,294,377,633
img471.jpg,1000,665,leaf,377,228,529,661
img471.jpg,1000,665,leaf,520,106,696,596
img471.jpg,1000,665,leaf,666,1,873,442
img471.jpg,1000,665,leaf,101,62,559,197
img466.jpg,4288,2848,leaf,1000,1702,1572,2360
img466.jpg,4288,2848,leaf,1181,1199,1957,1932
img466.jpg,4288,2848,leaf,1772,745,2818,2029
img470.jpg,910,600,leaf,138,106,267,373
img470.jpg,910,600,leaf,272,209,390,504
img470.jpg,910,600,leaf,390,287,506,523
img469.jpg,1024,921,leaf,449,235,556,405
img469.jpg,1024,921,leaf,566,222,685,432
img469.jpg,1024,921,leaf,91,240,202,410
img469.jpg,1024,921,leaf,200,220,288,377
img469.jpg,1024,921,leaf,11,513,180,645
img469.jpg,1024,921,leaf,621,152,746,267
img469.jpg,1024,921,leaf,367,529,483,625
img469.jpg,1024,921,leaf,376,620,471,713
img467.jpg,700,437,leaf,337,105,412,184
img467.jpg,700,437,leaf,386,40,443,131
img467.jpg,700,437,leaf,407,118,471,213
img467.jpg,700,437,leaf,427,77,505,136
img467.jpg,700,437,leaf,412,227,517,287
img467.jpg,700,437,leaf,473,171,554,255
img467.jpg,700,437,leaf,390,286,531,410
img464.jpg,350,258,leaf,65,73,117,164
img464.jpg,350,258,leaf,101,82,151,155
img464.jpg,350,258,leaf,184,126,265,248
img464.jpg,350,258,leaf,249,127,287,232
img464.jpg,350,258,leaf,247,101,318,169
img465.jpg,450,357,leaf,159,81,271,119
img465.jpg,450,357,leaf,217,50,286,84
img473.jpg,1688,1126,leaf,87,206,322,704
img473.jpg,1688,1126,leaf,335,191,597,723
img473.jpg,1688,1126,leaf,591,363,1011,988
img473.jpg,1688,1126,leaf,1086,321,1540,947
img479.jpg,640,361,leaf,74,179,109,221
img479.jpg,640,361,leaf,141,110,230,157
img479.jpg,640,361,leaf,255,146,294,191
img479.jpg,640,361,leaf,383,118,414,154
img479.jpg,640,361,leaf,479,183,520,219
img479.jpg,640,361,leaf,528,135,582,181
img479.jpg,640,361,leaf,219,27,263,79
img476.jpg,736,884,leaf,291,59,369,140
img476.jpg,736,884,leaf,482,48,544,165
img475.jpg,450,320,leaf,94,86,275,266
img475.jpg,450,320,leaf,276,112,449,288
img475.jpg,450,320,leaf,302,1,412,38
img475.jpg,450,320,leaf,97,4,264,74
img474.jpg,500,400,leaf,84,53,333,340
img474.jpg,500,400,leaf,4,220,76,340
img474.jpg,500,400,leaf,406,79,500,206
img474.jpg,500,400,leaf,288,39,416,183
img474.jpg,500,400,leaf,1,77,30,141
img478.jpg,276,183,leaf,32,63,90,116
img478.jpg,276,183,leaf,86,12,117,62
img482.jpg,275,183,leaf,68,70,101,145
img482.jpg,275,183,leaf,118,62,152,139
img482.jpg,275,183,leaf,161,77,181,144
img482.jpg,275,183,leaf,171,56,201,133
img477.jpg,1300,956,leaf,433,450,653,651
img477.jpg,1300,956,leaf,512,603,673,776
img477.jpg,1300,956,leaf,1068,198,1208,626
img477.jpg,1300,956,leaf,219,751,520,869
img481.jpg,480,480,leaf,195,124,472,475
img481.jpg,480,480,leaf,1,26,40,130
img481.jpg,480,480,leaf,262,2,434,79
img480.jpg,300,168,leaf,101,20,231,96
img480.jpg,300,168,leaf,103,96,207,155
img483.jpg,5184,3456,leaf,705,1294,2793,2213
img483.jpg,5184,3456,leaf,1164,2124,2149,3250
img483.jpg,5184,3456,leaf,75,1568,1530,3053
img483.jpg,5184,3456,leaf,2412,1609,3601,3009
img483.jpg,5184,3456,leaf,916,39,2008,1520
img488.jpg,1920,1200,leaf,38,24,423,510
img488.jpg,1920,1200,leaf,1015,277,1773,704
img488.jpg,1920,1200,leaf,529,6,1300,383
img488.jpg,1920,1200,leaf,14,370,517,888
img488.jpg,1920,1200,leaf,516,400,929,982
img488.jpg,1920,1200,leaf,709,943,1250,1179
img486.jpg,299,168,leaf,169,17,210,142
img486.jpg,299,168,leaf,211,38,258,134
img486.jpg,299,168,leaf,1,1,33,51
img486.jpg,299,168,leaf,262,125,294,167
img487.jpg,1427,805,leaf,569,8,648,88
img487.jpg,1427,805,leaf,345,372,389,463
img491.jpg,960,1280,leaf,288,113,622,1058
img489.jpg,1280,720,leaf,862,95,1134,468
img489.jpg,1280,720,leaf,470,318,781,671
img489.jpg,1280,720,leaf,73,290,384,720
img489.jpg,1280,720,leaf,323,1,662,235
img490.jpg,475,640,leaf,199,81,469,442
img490.jpg,475,640,leaf,18,223,138,603
img492.jpg,470,705,leaf,211,364,249,451
img492.jpg,470,705,leaf,75,603,117,669
img484.jpg,299,168,leaf,88,22,217,168
img485.jpg,600,420,leaf,1,110,80,164
img485.jpg,600,420,leaf,9,150,80,229
img485.jpg,600,420,leaf,71,168,107,231
img485.jpg,600,420,leaf,103,175,175,278
img485.jpg,600,420,leaf,291,63,358,165
img485.jpg,600,420,leaf,115,75,181,174
img485.jpg,600,420,leaf,294,150,387,210
img485.jpg,600,420,leaf,315,201,391,278
img485.jpg,600,420,leaf,419,131,479,215
img493.jpg,733,550,leaf,39,236,141,366
img493.jpg,733,550,leaf,139,243,233,352
img493.jpg,733,550,leaf,1,152,85,234
img493.jpg,733,550,leaf,260,158,338,259
img493.jpg,733,550,leaf,322,250,391,348
img493.jpg,733,550,leaf,228,21,296,109
img493.jpg,733,550,leaf,374,390,475,523
img493.jpg,733,550,leaf,402,324,481,408
img493.jpg,733,550,leaf,259,154,337,259
img493.jpg,733,550,leaf,106,4,186,69
img493.jpg,733,550,leaf,359,157,424,220
img496.jpg,1332,2560,leaf,26,793,1110,1995
img496.jpg,1332,2560,leaf,7,1790,835,2560
img496.jpg,1332,2560,leaf,915,1984,1332,2433
img496.jpg,1332,2560,leaf,7,9,640,549
img496.jpg,1332,2560,leaf,459,14,1332,695
img497.jpg,800,533,leaf,83,318,254,500
img497.jpg,800,533,leaf,56,153,285,309
img497.jpg,800,533,leaf,531,141,788,319
img497.jpg,800,533,leaf,329,47,580,161
img500.jpg,524,296,leaf,215,64,274,122
img500.jpg,524,296,leaf,108,143,157,182
img500.jpg,524,296,leaf,296,164,341,243
img500.jpg,524,296,leaf,8,135,39,181
img500.jpg,524,296,leaf,68,176,113,225
img500.jpg,524,296,leaf,351,51,407,84
img500.jpg,524,296,leaf,355,99,418,137
img500.jpg,524,296,leaf,341,158,399,203
img500.jpg,524,296,leaf,384,140,449,209
img500.jpg,524,296,leaf,120,113,157,141
img501.jpg,1200,1200,leaf,476,791,583,925
img501.jpg,1200,1200,leaf,612,629,711,728
img501.jpg,1200,1200,leaf,673,854,727,954
img501.jpg,1200,1200,leaf,761,556,823,646
img501.jpg,1200,1200,leaf,449,399,516,486
img501.jpg,1200,1200,leaf,597,311,685,419
img501.jpg,1200,1200,leaf,907,820,1012,941
img494.jpg,4288,2848,leaf,3,469,3306,2278
img494.jpg,4288,2848,leaf,2424,187,4266,2020
img499.jpg,300,230,leaf,72,61,152,221
img499.jpg,300,230,leaf,118,33,209,209
img499.jpg,300,230,leaf,182,37,238,158
img502.jpg,3024,4032,leaf,509,1446,1431,3003
img502.jpg,3024,4032,leaf,1648,1146,2096,1851
img502.jpg,3024,4032,leaf,1866,1168,2514,2129
img502.jpg,3024,4032,leaf,1740,2425,2205,3681
img502.jpg,3024,4032,leaf,1,1003,588,2242
img502.jpg,3024,4032,leaf,1548,442,2179,1329
img502.jpg,3024,4032,leaf,14,1068,592,2277
img502.jpg,3024,4032,leaf,2596,407,3024,1285
img495.jpg,1280,720,leaf,180,343,424,720
img495.jpg,1280,720,leaf,485,196,714,720
img495.jpg,1280,720,leaf,690,113,930,498
img495.jpg,1280,720,leaf,813,1,975,302
img498.jpg,1903,725,leaf,1479,253,1577,337
img498.jpg,1903,725,leaf,457,95,544,180
img503.jpg,865,1390,leaf,33,1,194,194
img511.jpg,720,356,leaf,198,17,610,356
img511.jpg,720,356,leaf,1,1,185,355
img512.jpg,1520,752,leaf,311,346,464,430
img512.jpg,1520,752,leaf,320,527,451,637
img512.jpg,1520,752,leaf,576,306,799,397
img512.jpg,1520,752,leaf,1086,184,1179,325
img510.jpg,650,450,leaf,169,1,206,24
img507.jpg,450,273,leaf,56,2,275,224
img508.jpg,1200,800,leaf,351,418,527,612
img508.jpg,1200,800,leaf,233,357,423,512
img508.jpg,1200,800,leaf,159,258,268,400
img508.jpg,1200,800,leaf,600,451,728,670
img508.jpg,1200,800,leaf,749,301,897,517
img508.jpg,1200,800,leaf,85,169,216,299
img508.jpg,1200,800,leaf,221,112,401,300
img508.jpg,1200,800,leaf,667,153,811,301
img508.jpg,1200,800,leaf,332,633,428,800
img508.jpg,1200,800,leaf,414,200,569,370
img508.jpg,1200,800,leaf,647,317,748,458
img508.jpg,1200,800,leaf,930,87,1045,256
img509.jpg,1000,756,leaf,172,396,237,524
img509.jpg,1000,756,leaf,304,464,374,549
img506.jpg,450,273,leaf,138,26,334,237
img504.jpg,300,200,leaf,112,52,166,137
img504.jpg,300,200,leaf,159,53,193,144
img504.jpg,300,200,leaf,179,45,239,146
img504.jpg,300,200,leaf,99,42,145,104
img504.jpg,300,200,leaf,239,93,268,167
img504.jpg,300,200,leaf,239,42,266,108
img505.jpg,800,533,leaf,190,235,291,325
img505.jpg,800,533,leaf,48,364,142,423
img505.jpg,800,533,leaf,136,325,195,395
img505.jpg,800,533,leaf,330,152,420,235
img505.jpg,800,533,leaf,419,169,473,233
img505.jpg,800,533,leaf,496,200,577,316
img505.jpg,800,533,leaf,342,432,448,516
img505.jpg,800,533,leaf,482,416,593,506
img505.jpg,800,533,leaf,719,396,766,500
img513.jpg,2000,1333,leaf,518,529,770,1063
img513.jpg,2000,1333,leaf,877,411,1095,981
img513.jpg,2000,1333,leaf,1171,573,1320,1032
img513.jpg,2000,1333,leaf,1239,413,1463,942
img522.jpg,540,405,leaf,16,144,213,264
img522.jpg,540,405,leaf,132,203,274,400
img522.jpg,540,405,leaf,86,72,165,172
img522.jpg,540,405,leaf,152,36,232,93
img522.jpg,540,405,leaf,335,166,458,269
img522.jpg,540,405,leaf,448,83,540,189
img522.jpg,540,405,leaf,372,114,457,170
img516.jpg,800,800,leaf,64,488,157,557
img516.jpg,800,800,leaf,263,586,319,684
img514.jpg,640,426,leaf,176,141,356,382
img514.jpg,640,426,leaf,362,61,523,291
img514.jpg,640,426,leaf,74,16,271,182
img514.jpg,640,426,leaf,487,6,625,247
img518.jpg,600,1063,leaf,2,563,57,674
img518.jpg,600,1063,leaf,30,796,113,906
img518.jpg,600,1063,leaf,40,345,105,449
img518.jpg,600,1063,leaf,277,461,329,549
img518.jpg,600,1063,leaf,311,170,374,250
img518.jpg,600,1063,leaf,382,67,445,133
img515.jpg,800,533,leaf,109,43,401,465
img515.jpg,800,533,leaf,374,18,609,436
img521.jpg,400,306,leaf,84,107,119,181
img521.jpg,400,306,leaf,82,186,119,260
img521.jpg,400,306,leaf,119,172,185,241
img521.jpg,400,306,leaf,269,162,317,228
img521.jpg,400,306,leaf,47,26,95,90
img521.jpg,400,306,leaf,317,154,398,215
img521.jpg,400,306,leaf,285,109,342,162
img521.jpg,400,306,leaf,186,186,231,253
img521.jpg,400,306,leaf,1,149,38,195
img519.jpg,2592,4608,leaf,448,429,1258,1034
